OV,RE,USU
331.6,468.6,389.2
263.9,478.0,389.2
280.5,489.2,389.2
285.6,444.0,389.2
263.8,427.6,389.2
261.3,448.0,389.2
282.6,405.3,389.2
262.4,437.9,389.2
280.5,438.2,389.2
279.1,379.7,389.2
279.8,382.2,389.2
278.3,411.3,389.2
307.6,441.8,389.2
255.9,411.7,389.2
278.7,386.7,389.2
269.4,420.4,389.2
302.7,419.0,389.2
253.7,440.8,389.2
257.8,439.8,389.2
254.5,417.3,389.2
223.2,375.5,389.2
221.9,431.8,389.2
197.9,373.4,389.2
213.1,375.3,389.2
197.0,355.8,389.2
194.7,363.0,389.2
191.7,362.4,389.2
188.6,361.1,389.2
193.9,359.0,389.2
193.6,351.2,389.2
212.3,355.4,389.2
210.2,364.7,389.2
211.7,364.6,389.2
195.9,222.5,389.2
210.0,217.7,389.2
194.5,221.1,389.2
213.3,219.7,389.2
203.8,181.8,389.2
198.1,182.0,389.2
198.1,213.8,389.2
195.5,147.4,389.2
165.9,151.1,389.2
144.4,225.0,389.2
142.3,222.9,389.2
175.7,189.5,389.2
139.8,218.9,389.2
157.4,220.7,389.2
136.4,224.3,389.2
137.6,192.3,389.2
154.8,223.3,389.2
138.3,190.3,389.2
137.9,186.2,389.2
156.0,179.6,389.2
161.8,147.7,389.2
161.4,177.2,389.2
137.9,175.5,389.2
160.2,180.0,389.2
140.4,146.1,389.2
158.2,155.1,389.2
157.6,195.8,389.2
140.6,197.9,389.2
139.6,222.2,389.2
158.8,256.9,389.2
139.2,248.3,389.2
139.6,200.7,389.2
160.8,248.5,389.2
159.8,210.7,389.2
139.6,208.2,389.2
135.9,247.4,389.2
134.0,247.1,389.2
151.1,170.9,389.2
132.2,199.7,389.2
130.9,175.9,389.2
148.6,172.3,389.2
135.0,205.5,389.2
150.9,204.5,389.2
131.9,173.1,389.2
132.4,236.1,389.2
150.5,244.7,389.2
147.9,269.8,389.2
146.1,305.0,389.2
128.4,304.9,389.2
128.6,282.8,389.2
128.9,284.3,389.2
127.6,268.5,389.2
194.0,262.2,389.2
182.0,293.4,389.2
192.5,287.5,389.2
261.2,240.5,389.2
242.9,279.0,389.2
276.6,314.6,389.2
238.0,310.5,389.2
239.2,274.9,389.2
256.2,266.5,389.2
236.4,325.8,389.2
241.1,321.8,389.2
260.8,261.5,389.2
240.6,254.7,389.2
241.5,220.4,389.2
282.1,254.0,389.2
245.7,224.2,389.2
258.5,224.4,389.2
262.2,202.3,389.2
263.0,238.0,389.2
245.1,278.1,389.2
263.4,244.6,389.2
264.5,271.2,389.2
234.8,279.0,389.2
179.3,276.4,389.2
198.4,244.0,389.2
200.4,305.7,389.2
181.2,244.9,389.2
180.3,203.0,389.2
182.8,207.1,389.2
182.3,206.1,389.2
181.4,206.7,389.2
180.8,206.1,389.2
180.8,180.4,389.2
194.5,211.5,389.2
179.1,160.4,389.2
199.1,235.4,389.2
195.4,231.9,389.2
196.6,200.9,389.2
178.8,258.6,389.2
197.6,261.8,389.2
176.6,232.8,389.2
177.1,234.5,389.2
215.4,203.7,389.2
177.5,240.8,389.2
180.0,255.6,389.2
196.3,156.3,389.2
195.7,192.4,389.2
178.6,158.4,389.2
213.1,173.9,389.2
178.9,179.8,389.2
177.3,146.8,389.2
196.7,181.2,389.2
176.5,188.6,389.2
195.7,247.1,389.2
198.7,221.0,389.2
176.8,192.7,389.2
179.9,218.6,389.2
184.4,248.4,389.2
180.4,220.7,389.2
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
194.9,193.4,389.2
176.0,223.5,389.2
195.2,170.2,389.2
179.0,177.6,389.2
176.4,170.3,389.2
213.4,148.7,389.2
177.9,204.4,389.2
177.4,169.9,389.2
179.0,144.2,389.2
178.5,195.5,389.2
197.1,266.8,389.2
179.5,195.0,389.2
197.1,229.7,389.2
201.3,226.0,389.2
199.9,190.6,389.2
188.5,219.4,389.2
199.8,258.2,389.2
172.5,270.7,389.2
191.4,275.9,389.2
188.2,310.1,389.2
186.2,239.2,389.2
183.3,234.8,389.2
177.0,204.3,389.2
194.8,241.6,389.2
195.4,203.3,389.2
196.1,236.9,389.2
179.3,240.6,389.2
194.9,284.4,389.2
176.6,284.7,389.2
177.0,253.1,389.2
194.0,249.3,389.2
176.9,283.5,389.2
176.8,253.2,389.2
225.9,284.0,389.2
229.0,249.2,389.2
231.1,237.8,389.2
262.7,243.2,389.2
239.0,208.7,389.2
240.2,210.4,389.2
255.2,186.9,389.2
257.9,222.7,389.2
237.0,192.6,389.2
237.7,234.0,389.2
260.3,268.1,389.2
241.5,261.7,389.2
283.0,240.7,389.2
258.4,293.7,389.2
240.1,257.0,389.2
239.0,259.2,389.2
238.8,217.6,389.2
259.2,228.9,389.2
236.8,223.7,389.2
257.5,190.3,389.2
239.4,217.3,389.2
239.0,188.7,389.2
240.7,224.5,389.2
237.1,191.8,389.2
256.3,214.8,389.2
239.6,235.8,389.2
259.0,238.1,389.2
240.6,250.5,389.2
239.7,249.8,389.2
244.2,245.4,389.2
252.0,210.3,389.2
267.4,247.3,389.2
243.1,243.0,389.2
265.3,215.6,389.2
209.7,208.3,389.2
145.4,197.5,389.2
142.3,172.1,389.2
160.6,202.2,389.2
143.2,165.6,389.2
161.8,209.6,389.2
141.3,177.1,389.2
141.5,147.5,389.2
157.1,192.7,389.2
140.9,224.4,389.2
155.8,194.0,389.2
138.0,189.1,389.2
139.6,222.6,389.2
156.7,214.6,389.2
139.0,184.7,389.2
154.8,191.7,389.2
138.8,173.3,389.2
140.4,203.0,389.2
175.5,177.3,389.2
138.5,144.9,389.2
160.0,145.5,389.2
140.0,145.3,389.2
157.7,204.1,389.2
140.1,216.4,389.2
139.1,215.5,389.2
142.5,186.8,389.2
158.8,248.1,389.2
139.6,188.7,389.2
137.6,213.6,389.2
138.8,213.5,389.2
195.4,316.4,389.2
185.8,314.4,389.2
206.2,270.0,389.2
186.4,240.4,389.2
190.4,243.4,389.2
208.1,242.2,389.2
205.9,300.4,389.2
187.6,270.2,389.2
205.5,249.0,389.2
188.7,248.1,389.2
191.2,330.4,389.2
196.0,330.9,389.2
199.4,382.8,389.2
206.7,393.5,389.2
198.1,366.2,389.2
216.1,385.5,389.2
212.0,391.6,389.2
223.1,426.7,389.2
281.0,389.3,389.2
282.8,361.8,389.2
296.9,351.8,389.2
262.1,370.7,389.2
273.4,361.9,389.2
284.3,363.8,389.2
275.7,387.1,389.2
289.5,356.6,389.2
289.3,396.2,389.2
269.9,432.7,389.2
289.8,442.1,389.2
290.5,472.8,389.2
290.0,431.3,389.2
288.0,438.1,389.2
280.6,559.0,389.2
291.3,583.5,389.2
279.0,590.8,389.2
345.0,499.9,389.2
298.6,528.5,389.2
291.8,556.2,389.2
280.6,526.9,389.2
314.0,520.6,389.2
279.3,526.7,389.2
280.6,499.8,389.2
277.8,492.5,389.2
270.5,493.1,389.2
271.0,491.5,389.2
271.0,441.8,389.2
342.7,438.1,389.2
300.1,448.2,389.2
286.2,471.7,389.2
303.8,426.6,389.2
291.9,453.5,389.2
310.4,469.7,389.2
296.8,444.8,389.2
274.5,418.1,389.2
276.8,490.0,389.2
267.3,476.6,389.2
286.5,523.4,389.2
284.0,556.9,389.2
262.1,546.1,389.2
278.0,483.5,389.2
275.0,492.1,389.2
260.9,463.5,389.2
272.4,434.6,389.2
249.3,384.9,389.2
274.7,366.8,389.2
258.3,390.9,389.2
278.0,451.2,389.2
260.7,341.5,389.2
261.8,388.6,389.2
276.7,426.8,389.2
258.1,362.0,389.2
275.4,356.5,389.2
280.6,379.5,389.2
260.1,376.3,389.2
332.5,382.4,389.2
269.6,429.7,389.2
278.3,380.6,389.2
257.6,302.9,389.2
250.5,303.5,389.2
221.3,356.1,389.2
202.7,166.1,389.2
197.8,143.3,389.2
230.9,200.1,389.2
165.3,202.9,389.2
144.7,144.2,389.2
143.0,142.4,389.2
145.0,173.6,389.2
161.9,167.0,389.2
141.1,143.9,389.2
145.4,187.2,389.2
164.0,245.1,389.2
143.6,259.9,389.2
178.8,240.2,389.2
142.6,214.8,389.2
146.9,215.7,389.2
164.3,186.6,389.2
142.7,216.5,389.2
142.5,213.8,389.2
158.0,196.9,389.2
159.2,196.4,389.2
143.8,225.5,389.2
143.0,165.9,389.2
140.3,165.6,389.2
141.7,142.7,389.2
142.5,169.6,389.2
144.6,222.9,389.2
142.0,224.5,389.2
160.1,281.1,389.2
145.8,400.1,389.2
150.8,406.3,389.2
150.2,378.9,389.2
197.9,354.3,389.2
195.5,426.0,389.2
217.9,363.7,389.2
260.9,384.7,389.2
259.6,384.2,389.2
269.7,422.0,389.2
327.3,437.5,389.2
288.2,398.7,389.2
289.2,353.4,389.2
273.7,353.4,389.2
273.4,385.6,389.2
301.5,436.6,389.2
328.8,403.2,389.2
277.7,404.4,389.2
294.5,499.3,389.2
298.1,501.6,389.2
311.4,524.1,389.2
310.9,502.1,389.2
333.5,494.4,389.2
302.0,367.5,389.2
306.3,424.3,389.2
299.4,453.2,389.2
304.7,373.1,389.2
324.3,455.1,389.2
385.6,383.6,389.2
281.8,402.3,389.2
297.0,430.6,389.2
274.5,436.5,389.2
309.6,457.9,389.2
311.7,445.9,389.2
310.5,422.5,389.2
278.2,491.5,389.2
290.5,461.3,389.2
291.8,500.7,389.2
292.5,489.6,389.2
278.8,477.7,389.2
285.6,410.7,389.2
273.6,372.8,389.2
273.7,407.5,389.2
267.9,367.9,389.2
283.9,460.7,389.2
261.5,402.3,389.2
254.1,417.1,389.2
259.0,446.1,389.2
276.1,490.2,389.2
293.9,409.6,389.2
253.9,441.2,389.2
272.8,350.7,389.2
272.4,359.8,389.2
256.2,351.1,389.2
273.5,370.0,389.2
254.5,293.6,389.2
255.2,285.9,389.2
275.7,291.9,389.2
262.1,287.3,389.2
271.7,342.8,389.2
252.4,370.3,389.2
253.4,372.7,389.2
255.5,309.1,389.2
254.5,306.5,389.2
255.6,349.5,389.2
290.2,352.2,389.2
251.2,329.4,389.2
269.1,326.4,389.2
200.6,322.1,389.2
198.3,260.8,389.2
212.6,289.2,389.2
212.8,149.7,389.2
145.8,170.9,389.2
143.5,141.9,389.2
142.2,143.1,389.2
159.8,144.2,389.2
141.5,142.4,389.2
146.0,170.5,389.2
142.3,232.6,389.2
142.2,265.2,389.2
159.1,185.8,389.2
140.7,192.6,389.2
158.5,188.7,389.2
144.1,218.3,389.2
161.4,193.2,389.2
159.3,211.0,389.2
139.0,167.0,389.2
141.8,228.3,389.2
160.0,228.4,389.2
142.2,171.4,389.2
141.9,141.8,389.2
158.8,144.8,389.2
157.6,202.6,389.2
159.6,183.3,389.2
148.4,221.4,389.2
168.6,241.9,389.2
161.4,245.4,389.2
182.4,453.9,389.2
166.9,349.1,389.2
187.9,351.2,389.2
207.4,370.4,389.2
240.2,390.6,389.2
237.8,324.0,389.2
258.3,358.7,389.2
275.0,328.7,389.2
268.4,332.0,389.2
280.6,418.6,389.2
280.3,391.4,389.2
291.2,370.2,389.2
303.0,367.4,389.2
281.3,409.7,389.2
273.9,451.5,389.2
273.8,420.7,389.2
291.6,412.8,389.2
272.6,445.7,389.2
286.2,503.6,389.2
298.1,457.6,389.2
311.7,401.9,389.2
323.4,426.9,389.2
286.3,383.8,389.2
308.9,397.2,389.2
297.9,395.7,389.2
307.9,364.7,389.2
300.1,364.2,389.2
274.6,414.3,389.2
278.5,417.5,389.2
310.8,417.3,389.2
287.4,379.1,389.2
309.5,399.3,389.2
276.1,435.5,389.2
291.3,463.0,389.2
276.2,424.8,389.2
291.0,413.1,389.2
277.1,452.4,389.2
276.1,458.3,389.2
291.5,441.6,389.2
293.8,360.0,389.2
278.6,396.4,389.2
289.6,424.5,389.2
287.1,388.7,389.2
298.7,359.6,389.2
256.5,379.3,389.2
256.4,429.5,389.2
258.5,401.2,389.2
278.4,451.8,389.2
255.2,467.7,389.2
290.5,436.3,389.2
255.8,410.2,389.2
256.6,402.9,389.2
274.6,314.9,389.2
253.3,309.5,389.2
288.8,294.8,389.2
279.8,356.9,389.2
258.0,429.4,389.2
305.9,365.9,389.2
255.6,340.4,389.2
252.8,313.0,389.2
272.5,326.5,389.2
256.4,364.9,389.2
291.2,332.7,389.2
256.4,396.7,389.2
273.6,285.7,389.2
254.7,338.2,389.2
250.0,373.1,389.2
219.7,272.6,389.2
217.4,147.6,389.2
214.8,143.6,389.2
179.0,143.4,389.2
178.8,179.1,389.2
159.2,179.1,389.2
141.1,173.4,389.2
156.2,226.0,389.2
139.6,242.8,389.2
137.1,222.1,389.2
139.2,186.2,389.2
156.6,189.7,389.2
137.7,187.1,389.2
136.3,244.7,389.2
138.6,189.6,389.2
158.3,167.8,389.2
140.1,229.6,389.2
174.5,199.1,389.2
141.6,195.0,389.2
139.3,175.8,389.2
139.3,173.6,389.2
139.7,217.2,389.2
153.7,218.9,389.2
139.2,187.7,389.2
140.7,185.7,389.2
140.2,241.6,389.2
138.8,240.5,389.2
141.8,274.6,389.2
160.6,225.7,389.2
152.4,338.9,389.2
185.3,306.5,389.2
152.3,334.9,389.2
211.9,328.1,389.2
213.1,318.5,389.2
190.5,321.6,389.2
247.2,404.0,389.2
268.9,455.6,389.2
258.2,433.6,389.2
275.9,404.0,389.2
279.9,412.4,389.2
272.0,412.8,389.2
276.3,429.3,389.2
269.9,400.1,389.2
310.6,517.4,389.2
289.8,513.7,389.2
273.1,466.1,389.2
272.6,461.9,389.2
290.2,429.6,389.2
276.1,445.4,389.2
324.0,373.0,389.2
283.2,429.4,389.2
287.8,370.2,389.2
287.5,398.3,389.2
277.8,455.1,389.2
293.9,421.9,389.2
320.5,528.5,389.2
308.3,507.0,389.2
294.5,498.9,389.2
271.3,480.5,389.2
310.5,403.6,389.2
269.2,386.2,389.2
284.4,413.4,389.2
271.8,409.6,389.2
315.5,436.5,389.2
289.6,417.5,389.2
324.4,491.7,389.2
270.7,435.3,389.2
282.6,427.0,389.2
264.0,460.8,389.2
269.6,393.1,389.2
302.1,471.9,389.2
265.3,448.9,389.2
308.2,441.5,389.2
255.1,432.4,389.2
264.1,493.2,389.2
272.8,517.2,389.2
254.9,412.2,389.2
273.6,403.1,389.2
245.9,377.5,389.2
270.7,322.0,389.2
249.3,340.2,389.2
252.0,301.3,389.2
249.7,327.4,389.2
266.6,348.9,389.2
250.6,383.7,389.2
272.2,353.8,389.2
255.8,359.0,389.2
272.9,354.7,389.2
268.1,356.5,389.2
260.4,328.6,389.2
254.6,361.5,389.2
270.9,357.4,389.2
248.5,376.8,389.2
251.4,343.7,389.2
296.2,340.3,389.2
241.8,261.5,389.2
197.2,317.2,389.2
199.7,196.6,389.2
195.8,245.5,389.2
225.2,183.1,389.2
199.6,152.5,389.2
138.1,190.4,389.2
138.1,275.1,389.2
136.5,269.6,389.2
137.3,245.9,389.2
138.4,190.7,389.2
155.7,223.4,389.2
139.0,190.2,389.2
156.0,245.2,389.2
153.9,145.1,389.2
138.2,200.4,389.2
154.3,223.4,389.2
138.1,201.0,389.2
155.9,204.3,389.2
135.7,202.7,389.2
139.4,203.2,389.2
139.0,256.4,389.2
138.8,229.0,389.2
153.2,276.5,389.2
137.5,188.4,389.2
155.1,245.7,389.2
136.9,187.1,389.2
138.7,220.9,389.2
142.5,223.0,389.2
161.0,275.4,389.2
143.2,388.3,389.2
142.8,414.2,389.2
145.1,339.7,389.2
190.0,336.8,389.2
201.1,376.1,389.2
202.1,353.1,389.2
245.4,345.5,389.2
282.5,397.6,389.2
282.3,485.1,389.2
257.5,451.6,389.2
282.5,488.0,389.2
266.6,403.7,389.2
273.9,413.0,389.2
309.0,380.5,389.2
274.2,398.5,389.2
285.7,377.6,389.2
284.1,592.5,389.2
268.1,590.2,389.2
268.6,636.9,389.2
285.5,611.9,389.2
276.8,572.0,389.2
264.1,592.1,389.2
263.0,426.2,389.2
314.6,428.2,389.2
267.8,618.8,389.2
286.2,621.7,389.2
260.7,679.6,389.2
264.7,610.5,389.2
283.3,691.8,389.2
263.0,638.5,389.2
261.8,625.6,389.2
280.5,572.8,389.2
255.4,569.8,389.2
260.9,578.9,389.2
275.7,555.6,389.2
278.1,554.2,389.2
256.8,548.4,389.2
261.5,575.0,389.2
256.3,557.6,389.2
256.3,584.7,389.2
277.4,502.0,389.2
260.9,502.4,389.2
277.0,434.2,389.2
262.0,399.3,389.2
259.4,469.1,389.2
250.3,422.2,389.2
285.3,438.6,389.2
247.0,422.7,389.2
261.0,391.4,389.2
242.3,416.0,389.2
240.5,475.6,389.2
194.6,421.8,389.2
209.3,428.8,389.2
210.7,392.0,389.2
205.0,416.8,389.2
192.2,403.4,389.2
191.5,325.9,389.2
193.1,378.6,389.2
210.9,353.6,389.2
192.4,349.2,389.2
224.0,428.8,389.2
192.1,404.8,389.2
209.5,391.8,389.2
212.1,302.7,389.2
207.7,236.5,389.2
214.1,209.7,389.2
212.5,232.5,389.2
192.0,223.1,389.2
214.6,154.1,389.2
194.5,149.5,389.2
231.2,177.6,389.2
167.5,248.3,389.2
158.9,245.2,389.2
139.3,213.5,389.2
139.0,223.4,389.2
154.3,187.8,389.2
137.9,213.3,389.2
139.4,190.6,389.2
159.5,177.9,389.2
139.5,147.9,389.2
154.4,146.7,389.2
138.5,210.8,389.2
138.5,199.6,389.2
136.1,141.1,389.2
137.4,170.5,389.2
136.5,188.5,389.2
154.8,243.3,389.2
139.6,214.0,389.2
157.7,211.6,389.2
136.8,185.1,389.2
137.6,246.2,389.2
155.2,270.3,389.2
140.7,236.8,389.2
155.0,173.8,389.2
137.9,172.6,389.2
154.3,155.2,389.2
141.9,179.7,389.2
142.3,233.2,389.2
160.8,296.6,389.2
138.4,361.7,389.2
131.7,360.1,389.2
146.0,391.8,389.2
128.4,320.2,389.2
146.1,382.2,389.2
128.7,320.3,389.2
146.0,360.0,389.2
144.7,329.8,389.2
127.2,354.8,389.2
130.3,409.2,389.2
127.8,395.9,389.2
128.5,316.3,389.2
147.0,371.6,389.2
129.4,330.1,389.2
128.3,372.9,389.2
145.3,315.0,389.2
148.7,348.0,389.2
129.7,344.7,389.2
131.0,339.8,389.2
130.5,362.3,389.2
145.4,371.2,389.2
129.8,384.9,389.2
164.2,392.2,389.2
129.7,363.0,389.2
130.1,363.4,389.2
148.0,357.4,389.2
129.3,334.1,389.2
145.0,373.8,389.2
127.2,380.0,389.2
147.6,383.7,389.2
145.4,296.9,389.2
146.3,293.9,389.2
129.1,315.9,389.2
127.7,319.8,389.2
126.6,292.1,389.2
145.2,321.7,389.2
128.5,335.7,389.2
127.9,360.1,389.2
128.7,356.9,389.2
147.1,440.9,389.2
131.9,404.2,389.2
130.1,403.9,389.2
131.7,317.9,389.2
150.8,192.0,389.2
151.7,221.8,389.2
131.5,216.2,389.2
132.4,212.7,389.2
130.7,222.7,389.2
131.0,256.2,389.2
150.6,255.8,389.2
135.1,227.8,389.2
152.9,168.1,389.2
137.7,190.4,389.2
136.0,252.9,389.2
153.6,240.9,389.2
135.4,213.5,389.2
136.7,216.2,389.2
138.8,248.6,389.2
136.4,270.2,389.2
136.5,274.3,389.2
135.7,163.8,389.2
135.9,166.4,389.2
156.8,161.9,389.2
137.4,188.7,389.2
137.6,160.9,389.2
138.1,149.8,389.2
139.2,184.8,389.2
155.2,180.0,389.2
153.8,193.3,389.2
137.4,244.8,389.2
155.3,247.0,389.2
138.7,245.5,389.2
140.7,224.6,389.2
138.2,194.6,389.2
157.5,222.4,389.2
155.4,148.7,389.2
136.2,148.9,389.2
139.1,147.9,389.2
137.7,171.2,389.2
136.8,266.0,389.2
154.6,203.1,389.2
135.3,202.3,389.2
135.0,175.8,389.2
134.9,177.9,389.2
136.9,148.8,389.2
137.2,216.3,389.2
159.4,223.2,389.2
138.4,191.0,389.2
136.8,279.9,389.2
154.4,274.2,389.2
135.6,218.3,389.2
173.7,222.1,389.2
135.1,219.6,389.2
141.5,185.9,389.2
142.2,146.6,389.2
157.1,150.3,389.2
135.9,218.7,389.2
130.5,265.7,389.2
162.8,289.4,389.2
128.6,212.0,389.2
146.1,228.0,389.2
128.2,224.9,389.2
144.7,261.0,389.2
126.0,228.8,389.2
145.3,297.3,389.2
131.3,266.9,389.2
163.9,292.3,389.2
128.2,290.2,389.2
163.8,276.0,389.2
128.9,221.3,389.2
127.4,222.1,389.2
126.6,306.1,389.2
127.5,243.3,389.2
147.4,213.0,389.2
148.2,213.8,389.2
128.2,269.4,389.2
128.3,302.6,389.2
128.4,324.3,389.2
129.0,350.5,389.2
129.7,300.3,389.2
148.0,276.9,389.2
147.0,245.7,389.2
144.3,199.4,389.2
143.1,225.6,389.2
127.3,307.9,389.2
146.1,225.6,389.2
128.0,201.2,389.2
126.2,311.9,389.2
127.1,284.3,389.2
127.5,285.8,389.2
146.7,245.7,389.2
128.7,246.7,389.2
147.7,219.6,389.2
128.4,244.2,389.2
143.8,236.2,389.2
125.8,240.7,389.2
129.7,200.2,389.2
129.3,221.4,389.2
147.6,303.2,389.2
130.5,225.4,389.2
146.4,192.1,389.2
145.7,143.1,389.2
127.8,143.4,389.2
147.1,187.3,389.2
131.8,240.0,389.2
150.7,190.9,389.2
131.8,248.8,389.2
131.6,242.8,389.2
178.0,249.1,389.2
143.6,196.4,389.2
140.9,191.6,389.2
134.9,190.5,389.2
134.4,173.3,389.2
137.8,179.3,389.2
136.9,144.4,389.2
155.8,243.4,389.2
135.8,207.3,389.2
152.2,146.1,389.2
135.6,203.4,389.2
138.0,202.2,389.2
155.5,217.0,389.2
135.3,186.6,389.2
151.9,269.0,389.2
153.6,242.6,389.2
138.4,248.9,389.2
155.3,188.8,389.2
136.1,221.7,389.2
199.7,222.4,389.2
134.6,212.3,389.2
137.8,200.3,389.2
156.0,148.8,389.2
137.7,199.7,389.2
135.4,197.3,389.2
136.8,257.2,389.2
136.5,224.0,389.2
155.2,144.4,389.2
135.5,176.3,389.2
190.3,314.0,389.2
206.0,289.0,389.2
188.9,288.8,389.2
208.1,288.6,389.2
189.4,280.3,389.2
189.2,372.3,389.2
205.4,393.2,389.2
190.7,340.4,389.2
223.2,318.1,389.2
187.7,314.9,389.2
204.6,313.3,389.2
186.1,273.8,389.2
192.2,330.4,389.2
196.6,388.6,389.2
192.7,397.0,389.2
190.7,416.9,389.2
179.8,346.3,389.2
179.0,391.7,389.2
191.1,368.4,389.2
287.6,388.2,389.2
251.4,426.9,389.2
277.6,371.7,389.2
262.6,395.9,389.2
277.9,397.8,389.2
259.8,513.6,389.2
263.6,445.9,389.2
259.2,428.6,389.2
269.1,336.1,389.2
262.9,402.0,389.2
279.7,372.5,389.2
260.0,369.8,389.2
283.4,351.5,389.2
278.2,361.7,389.2
257.8,357.9,389.2
294.0,437.0,389.2
258.1,454.6,389.2
284.0,536.6,389.2
286.2,476.4,389.2
253.4,403.6,389.2
271.5,396.4,389.2
261.3,418.4,389.2
280.6,458.8,389.2
275.8,396.9,389.2
257.0,409.3,389.2
271.6,442.5,389.2
251.1,363.1,389.2
271.7,453.3,389.2
270.4,416.1,389.2
256.5,350.7,389.2
289.1,377.8,389.2
254.9,402.1,389.2
269.4,397.9,389.2
252.1,487.0,389.2
254.6,417.6,389.2
278.3,422.9,389.2
194.1,481.9,389.2
224.5,484.6,389.2
188.8,396.9,389.2
193.0,400.6,389.2
198.8,426.7,389.2
185.5,336.5,389.2
230.0,297.9,389.2
185.5,333.5,389.2
184.1,320.3,389.2
185.0,320.3,389.2
224.1,376.7,389.2
184.7,341.0,389.2
193.3,342.8,389.2
190.5,276.0,389.2
190.3,301.9,389.2
209.2,274.0,389.2
189.9,348.3,389.2
189.0,320.6,389.2
208.2,314.0,389.2
191.0,314.6,389.2
207.2,378.3,389.2
206.2,350.7,389.2
210.9,393.7,389.2
191.1,333.4,389.2
215.7,252.8,389.2
194.8,194.5,389.2
198.7,154.1,389.2
208.8,182.2,389.2
178.8,181.0,389.2
144.5,168.9,389.2
157.5,208.3,389.2
141.8,197.2,389.2
157.3,230.7,389.2
156.6,191.1,389.2
158.4,209.2,389.2
137.6,212.1,389.2
154.5,216.2,389.2
133.4,187.0,389.2
134.6,184.3,389.2
138.0,213.3,389.2
156.7,267.8,389.2
136.6,226.1,389.2
153.8,204.0,389.2
135.3,201.8,389.2
154.4,146.9,389.2
139.0,204.1,389.2
138.9,143.6,389.2
154.8,143.6,389.2
136.4,179.9,389.2
140.2,230.7,389.2
158.5,240.7,389.2
138.4,250.4,389.2
176.4,217.9,389.2
139.1,375.8,389.2
136.7,345.8,389.2
155.9,382.9,389.2
201.5,390.3,389.2
179.6,373.6,389.2
236.6,390.2,389.2
177.1,407.2,389.2
228.3,390.1,389.2
262.4,371.0,389.2
291.8,331.2,389.2
253.8,343.3,389.2
280.6,376.5,389.2
257.1,432.1,389.2
255.8,402.9,389.2
275.6,402.3,389.2
271.4,437.5,389.2
254.2,540.5,389.2
267.3,493.6,389.2
262.0,535.2,389.2
273.1,438.8,389.2
274.8,399.1,389.2
262.8,398.7,389.2
258.6,372.6,389.2
274.4,418.7,389.2
256.2,366.8,389.2
276.3,401.7,389.2
259.2,377.8,389.2
279.6,396.8,389.2
298.3,455.8,389.2
264.7,499.4,389.2
271.4,499.2,389.2
257.8,409.4,389.2
257.6,440.3,389.2
253.8,430.7,389.2
263.3,472.6,389.2
258.2,428.9,389.2
254.2,448.9,389.2
254.4,411.0,389.2
254.6,372.4,389.2
274.6,452.6,389.2
254.9,468.3,389.2
271.3,427.9,389.2
250.7,363.5,389.2
196.1,398.4,389.2
199.3,374.8,389.2
197.6,369.8,389.2
180.6,397.8,389.2
184.8,370.5,389.2
203.2,379.5,389.2
185.4,347.8,389.2
219.0,393.1,389.2
186.6,479.7,389.2
202.3,430.2,389.2
186.3,456.3,389.2
186.2,331.7,389.2
210.3,390.6,389.2
205.9,312.1,389.2
188.8,301.8,389.2
189.1,280.8,389.2
190.7,312.3,389.2
207.1,281.3,389.2
190.9,282.0,389.2
192.4,356.1,389.2
191.5,360.5,389.2
198.7,309.2,389.2
178.7,356.0,389.2
198.9,302.0,389.2
186.8,298.6,389.2
205.1,207.4,389.2
184.5,211.0,389.2
204.8,213.6,389.2
170.1,280.3,389.2
162.6,281.6,389.2
141.8,203.8,389.2
159.1,147.3,389.2
138.0,180.5,389.2
159.0,148.8,389.2
141.3,178.6,389.2
140.8,144.2,389.2
176.9,202.2,389.2
139.5,203.6,389.2
140.5,202.6,389.2
141.8,225.7,389.2
138.2,189.4,389.2
139.5,192.5,389.2
157.2,215.9,389.2
137.8,217.6,389.2
176.3,189.7,389.2
141.7,257.0,389.2
138.6,202.1,389.2
139.7,144.2,389.2
139.9,174.1,389.2
156.2,177.8,389.2
138.7,179.2,389.2
141.2,175.3,389.2
155.1,147.2,389.2
174.4,380.5,389.2
178.3,405.1,389.2
161.2,409.6,389.2
235.7,410.9,389.2
219.5,368.5,389.2
220.2,370.6,389.2
217.4,395.5,389.2
250.4,329.9,389.2
271.8,334.6,389.2
261.2,403.9,389.2
279.5,447.5,389.2
265.1,485.5,389.2
263.9,483.7,389.2
263.2,375.8,389.2
263.0,391.1,389.2
283.1,427.7,389.2
262.7,382.7,389.2
256.1,464.1,389.2
261.9,462.0,389.2
278.4,552.9,389.2
268.7,500.6,389.2
258.1,585.1,389.2
278.4,585.2,389.2
259.5,615.1,389.2
278.1,532.1,389.2
281.2,493.5,389.2
260.9,510.1,389.2
259.0,424.4,389.2
280.5,432.0,389.2
259.0,454.1,389.2
278.0,438.6,389.2
277.6,452.2,389.2
280.8,466.6,389.2
259.7,522.9,389.2
272.6,470.7,389.2
274.6,476.4,389.2
260.2,402.3,389.2
276.9,397.0,389.2
271.2,407.1,389.2
263.3,414.4,389.2
292.3,367.2,389.2
273.4,426.8,389.2
248.6,383.6,389.2
193.9,438.8,389.2
