University Library (OV),Redwood Hall (RE),University Student Union (USU),Campus Store Complex (CSC),Jacaranda Hall (JD),Sierra Hall (SH),Parking Lot B1 (PL:B1),Parking Lot and Structure B3 (PLPS:B3),Parking Lot B4 (PL:B4),Parking Lot and Structure B5 (PLPS:B5),Parking Lot B6 (PL:B6),Parking Lots C6 and D6 (PL:C6D6),Parking Lot F5 (PL:F5),Parking Structure G3 (PS:G3),Parking Structure G6 (PS:G6)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55,2.31,0.37,0.84,2.53,0.55,28.5211016,26.3947344,14.4785264,32.5761426,13.099126,10.7882441,10.3071992,14.0163145,23.4501992
24.98,36.28,5.62,13.2,39.22,8.17,186.681188,192.905359,87.4028281,221.33425,105.241617,73.493875,89.8534141,107.795781,150.246172
30.19,39.02,4.01,11.24,45.21,4.46,327.764094,418.815906,174.777609,388.111094,234.146781,135.360031,186.407719,212.483578,267.325969
229.45,327.52,51.17,138.79,367.67,97,331.249719,492.813938,197.349766,400.822063,266.120938,140.874531,209.871641,233.695516,276.870906
285.61,440.32,67.9,155.2,388.91,97,442.080031,664.661,272.324156,535.512438,357.039688,188.918953,283.558813,313.148625,369.703125
286.25,439.93,67.9,155.2,390.87,97,469.521,721.477,285.687406,568.125938,390.499063,201.618625,308.955375,339.401219,393.772906
267.09,403,64.45,145.97,379.13,97,428.529219,680.707125,254.663922,525.413188,370.663969,180.463703,293.940063,320.578469,366.229375
30.24,34.38,3.95,12.09,42.23,6.65,312.21625,519.714281,181.882266,394.324563,273.747281,133.184234,203.821344,246.342859,275.409625
20.37,25.33,3.29,8.47,29.82,3.6,154.087922,283.220563,86.2954375,211.276281,137.708953,70.2597188,94.3388438,137.836766,150.089172
7.6,10.3,1.61,3.16,11.11,1.99,21.3205977,69.7755859,18.4307559,44.4758047,24.2959883,12.7016719,17.4301523,32.9447578,33.316918
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.78,9.5,1.31,3.73,10.76,1.91,33.7449922,29.4513906,15.6429678,38.4396992,14.3110996,12.7607148,11.3014678,16.0202822,28.3572129
19.93,26.68,2.62,8.58,31.27,3.78,188.157797,187.629688,85.8661797,222.325609,102.467664,72.7123047,87.9988281,106.311617,150.924281
29.56,37.82,3.8,10.75,43.97,6.89,320.643406,402.665688,170.017797,378.348875,226.012922,131.914094,179.5465,205.221109,260.891328
264.3,405.31,63.74,139.03,371.42,96.66,401.118594,572.301688,234.170953,481.45325,306.009219,168.117719,242.434438,271.80575,330.595375
286.23,441.36,67.9,155.2,390.81,97,450.785094,670.673688,278.201656,544.294125,361.89775,192.418172,286.537969,317.575313,377.277063
286.46,440.32,67.9,155.2,392.36,97,425.02775,656.724438,258.527391,516.628625,356.783688,183.074313,281.040469,310.70425,357.942688
266.62,402.21,64.32,146.68,378.99,97,422.736313,673.107188,250.658641,518.430813,366.074875,177.857719,290.693969,316.696625,361.078094
31.38,36.21,4.2,12.62,43.83,7.04,316.622844,523.724781,183.657094,397.649188,275.577438,133.532375,204.432094,248.855641,277.669719
20.76,26.1,3.42,8.77,30.6,3.82,175.133578,322.854344,97.2785391,240.558375,156.078688,79.4878906,104.785523,157.143953,171.585047
7.97,10.85,1.7,3.42,11.89,2.15,23.551582,80.8457578,20.9901074,51.4249375,27.2536191,14.4116533,19.134748,38.066375,38.754332
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.49,9.2,1.23,3.66,10.6,1.78,35.2511719,36.1093867,18.7759668,40.8072227,18.1266602,13.6210859,14.3035313,18.586,29.0494746
19.01,24.92,2.2,7.84,29.8,3.17,125.215359,165.216047,68.6278516,149.681391,89.3291953,51.5294922,72.5761719,82.9832109,103.862648
30.11,38.45,3.85,10.91,45.01,6.98,206.022547,302.228625,119.823281,248.423484,164.472953,87.8699922,130.093531,146.128828,172.757734
271.86,417.04,65.59,150.04,373.67,97,406.964656,588.293875,239.813766,490.839,316.502063,171.935141,250.607406,280.565906,338.455
192.9,292.22,45.83,105.59,301.66,69.26,500.416656,741.996188,309.335531,603.390875,401.756281,213.150797,316.838125,351.405563,416.555656
290.19,447.82,67.9,155.2,394.34,97,501.231813,770.091375,306.769813,610.41275,417.593781,216.489672,329.988125,363.038563,421.382188
272.78,413.47,65.84,150.13,380.97,97,435.624125,695.37975,258.894563,537.478063,379.414625,183.818656,298.763844,326.592813,372.023719
31.1,37.86,4.69,13.23,44.83,7.74,340.651844,564.695313,199.754328,428.700125,296.915719,144.935063,220.875938,268.352469,298.862
20.31,24.72,3.16,8.2,29.35,3.29,174.157234,320.457563,96.8142891,239.158984,154.660969,78.9823672,105.100938,155.919188,169.371063
8.36,11.44,1.78,3.8,12.58,2.39,24.603127,81.0200391,21.1275898,52.0750273,27.8454297,14.5349863,19.5483203,38.4448359,39.1695234
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.48,9.06,1.23,3.57,10.27,1.79,14.2061445,23.8580586,8.68323633,17.5029238,12.8855,6.26002441,10.1427832,11.1621641,12.3554326
19.27,26.02,2.54,8.35,30.72,3.66,132.38825,177.374297,73.3563438,159.085219,95.8681797,54.8188672,76.8920469,88.1529766,109.645648
29.04,36.74,3.69,10.45,42.96,6.69,79.2880781,132.384578,48.3031172,97.3859844,71.5597656,34.8353359,56.5427969,61.899375,68.79025
169.59,258.53,40.54,92.96,259.54,61.25,81.2417813,136.216844,49.6161523,99.5586641,73.6792656,35.7011797,58.1818008,63.6730664,70.4710391
182.68,276.46,43.35,99.91,285.69,65.47,169.146297,281.003969,103.525547,208.006484,152.321188,74.4190625,119.090117,131.087781,146.378656
186.41,281.15,44.25,101.65,292.35,66.84,162.423328,271.000406,99.1275313,199.896172,147.054641,71.6356719,115.533914,126.905313,140.614031
262.16,397.91,63.27,144.26,377.46,95.54,151.416172,253.823859,92.3628516,186.823953,137.708031,66.8309375,108.122867,118.515914,131.530313
40.97,60.2,9.33,21.77,64.73,13.78,106.557859,179.457656,64.9596289,130.938797,97.2945625,47.1668945,76.5455156,83.8039063,92.9044922
10.52,15.5,2.42,5.61,16.68,3.54,68.4052109,115.347805,41.7939648,84.1013828,62.5694258,30.0904063,49.2903359,53.9614453,59.436957
8.31,11.3,1.74,3.48,12.5,2.19,15.3876602,25.9033359,9.40258105,18.9736875,14.0521592,6.8037207,11.0501299,12.1164473,13.4350654
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.83,9.93,1.54,3.63,10.63,2.25,38.4229414,41.4370742,20.6763535,44.5729219,20.9489277,14.9756846,16.5941719,21.019541,31.5414648
19.04,25.86,2.57,8.34,30.45,3.71,111.254852,151.896813,61.9968945,133.693594,82.2008281,46.2773164,66.251625,75.5444531,92.7415703
38.43,56.16,7.58,18.87,61.63,12.35,241.229906,339.187594,137.291891,288.929844,185.885234,101.640664,147.452719,165.891938,200.633313
262.76,402.93,63.36,144.93,371.41,96.1,187.985203,292.863594,113.362063,229.269938,158.023313,81.1424922,124.924141,138.400094,159.888406
286.18,441.31,67.9,155.2,391.55,97,476.392156,719.442625,294.372313,577.484125,389.162063,203.944203,307.694875,340.112781,399.563
286.55,440.52,67.9,155.2,392.97,97,502.121719,770.195875,305.228625,607.915063,419.225063,215.913375,330.876125,363.534156,420.639438
267.86,406.45,64.62,147.36,383.06,97,444.716188,706.24325,261.690797,545.129063,385.228938,187.545797,304.644813,331.444563,377.974656
31.49,35.74,4.11,12.45,43.36,6.9,335.329969,555.7715,195.476875,421.005719,293.404469,142.564922,216.049891,263.556844,293.614
20.73,26.06,3.37,8.66,30.79,3.71,184.332391,339.944875,102.835281,254.711516,163.933672,84.2932891,109.261992,165.785672,180.686406
8.72,11.64,1.78,3.68,12.84,2.21,25.9095156,88.4827578,22.9179727,57.3858789,29.2826387,15.7310293,19.4959121,42.3234219,43.5461016
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.51,9.16,1.24,3.59,10.51,1.8,36.083293,31.1431543,16.7817578,40.7146914,15.1186631,13.5108809,11.9337012,16.9259805,29.8607148
22.1,32.5,5.07,11.77,34.97,7.4,198.284766,194.584547,88.3859141,233.151703,106.518758,76.4566875,91.9875078,111.028359,157.714453
29.34,36.39,3.58,10.18,42.31,6.51,347.410781,427.616375,182.104234,408.75425,240.266797,142.184797,192.125094,219.496938,280.611813
168,256.01,40.13,92.06,259.18,60.63,449.758,641.886375,265.019875,540.814875,344.702719,188.987453,271.547563,304.134375,371.480938
283.45,436,67.9,155.14,390.84,97,485.573094,722.933625,297.833313,586.628938,389.973781,206.408875,308.5895,342.141938,404.334813
284.35,436.11,67.9,155.2,393.28,97,508.246813,780.68775,309.558156,615.168875,423.703125,218.744203,334.821188,367.335656,424.86375
264.85,401.92,63.9,145.72,382.02,96.45,458.090563,725.732313,269.130813,560.521313,396.723406,192.187953,313.067188,341.25375,389.953438
31.08,35.15,4.03,12.24,42.69,6.77,352.881125,583.86075,205.715813,443.055406,308.526125,149.340563,225.883219,276.009063,308.826438
20.52,25.66,3.3,8.51,30.6,3.6,196.810641,361.728531,110.456828,271.749406,175.006406,90.0240781,116.89757,177.676531,193.387594
8.92,11.93,1.83,3.79,13.15,2.28,27.4171738,95.676875,24.4584141,61.9359922,30.8036113,16.7838945,20.4649941,45.6975977,47.2159648
0,0,0,0,0,0,0.053456013,0.085256607,0,0.065729416,0,0.02108658,0.038897263,0,0.048272472
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.16,6.13,0.96,2.22,6.59,1.4,38.8028047,33.0178984,17.6368633,43.787668,15.9117607,14.5117969,12.5327168,17.9679668,32.3875508
21.54,31.3,4.05,10.65,35.06,5.86,191.009891,191.388688,85.6253672,224.312813,104.633695,74.2728125,89.9675625,107.969,152.694953
41.34,60.74,8.93,21.4,65.5,13.72,329.000188,416.725344,176.050125,388.188875,232.647797,135.182141,185.730906,211.901781,267.082844
85.57,128.54,20,46.18,132.34,29.99,394.055094,573.553625,231.849328,474.554813,307.881125,166.081734,243.0035,271.126281,327.149031
31.43,46.34,7.23,16.78,49.79,10.61,494.307375,739.05975,304.404094,597.132375,398.655344,210.612156,315.214563,348.607563,411.562469
51.26,75.74,11.75,27.37,81,17.42,509.87575,786.077188,309.787063,617.449938,424.938406,219.501781,336.26975,369.477,429.521
86.07,127.78,20.09,46.2,133.99,30,428.4105,682.724125,253.49375,525.432688,372.376406,181.216625,294.627188,321.246188,365.240281
28.32,41.68,6.5,15.09,44.84,9.53,353.651813,584.202375,207.644922,442.4835,309.329844,150.837734,229.011141,276.882625,309.450594
27.85,40.67,6.03,14.5,43.86,8.76,186.998391,342.750531,104.940906,255.217906,165.569453,84.9422344,111.996539,166.769578,181.339203
9.97,14.46,2.24,5.16,15.47,3.25,27.878959,92.6892266,24.4694512,60.1308125,31.2373613,16.618998,20.7596992,43.9728711,45.6956523
0,0,0,0,0,0,0.053644405,0.084990212,0,0.065898171,0,0.021124544,0.038731724,0,0.048333778
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.65,11.23,1.75,4.1,12.08,2.56,32.1751621,36.4021523,17.9423477,37.5101953,18.6291445,12.6754678,14.6943223,18.2257031,26.424209
2.27,3.35,0.52,1.21,3.6,0.77,51.9006641,86.4952109,31.6994492,63.8099453,46.7069922,22.7442031,36.9316016,40.5263945,45.1013359
30.4,44.78,6.97,16.21,48.15,10.23,80.4670469,134.516719,49.2136719,99.1210625,72.8806719,35.4106211,57.3604102,63.0442031,69.8524219
33.21,49.03,7.64,17.75,52.58,11.23,218.986938,353.206563,132.601672,267.91075,191.275703,95.4644922,150.640938,166.445688,188.013891
33.25,49.03,7.64,17.75,52.66,11.23,337.982313,529.702688,208.104734,410.902813,286.110875,146.300859,225.706766,248.707859,286.572719
56.57,83.6,12.95,30.19,89.25,19.29,471.894781,729.382375,286.351781,572.869563,396.179094,203.661797,313.837125,344.919125,396.908781
29.27,43.14,6.73,15.62,46.37,9.88,458.690125,730.566438,270.753688,562.136813,397.665781,193.577281,315.492188,342.288531,390.442188
5.69,8.38,1.31,3.03,9.01,1.92,356.974469,588.659625,208.99,447.272125,313.639781,150.761688,230.029516,278.460031,312.405906
2.77,4.08,0.64,1.48,4.39,0.93,183.810406,336.396094,104.307734,249.621125,163.526219,83.8466875,113.273352,163.036063,177.586734
7.12,10.49,1.64,3.8,11.29,2.4,29.8141992,92.4994063,24.7538867,60.5641484,32.2774238,17.2130371,22.2065645,44.0446758,45.6384375
0,0,0,0,0,0,0.053541611,0.083712685,0,0.065614914,0,0.020978653,0.038165119,0,0.048087826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.33,10.16,1.4,4.53,11.42,2.04,39.8379883,34.3746367,18.2136172,45.0556992,16.5677813,15.008293,13.1041006,18.6035,33.0605273
19.93,26.74,2.65,8.61,31.51,3.82,193.648906,193.194406,86.2425859,227.278703,106.047445,75.1449297,90.8811328,109.105938,154.123234
4.09,6.03,0.94,2.18,6.49,1.38,341.859031,432.081906,184.794547,404.236781,241.977969,140.637641,193.261359,219.146094,278.03475
20.64,30.4,4.74,11.01,32.7,6.95,398.440813,580.339063,235.265938,480.128625,312.008375,167.959516,246.372719,275.358656,330.657688
18.05,26.59,4.15,9.63,28.61,6.08,468.21375,703.639875,289.688188,566.310625,378.867063,200.715469,300.633844,333.026,392.701281
42.65,62.94,9.8,22.77,67.53,14.45,511.624844,788.881,311.399563,619.81075,427.264656,220.800641,337.822063,371.645125,429.34525
45.17,66.67,10.39,24.1,71.41,15.33,438.378719,696.014875,258.465688,535.370563,378.905531,183.6085,300.380125,327.311219,371.95775
33.01,48.57,7.57,17.59,52.25,11.11,361.043688,593.872563,211.849281,450.549938,316.606031,151.895234,231.938859,281.153188,314.120156
13.64,20.09,3.14,7.28,21.62,4.59,201.198328,368.929531,112.945266,275.704281,178.156734,91.2638281,120.160961,180.077109,195.541281
5.73,8.44,1.32,3.06,9.08,1.93,30.9817344,103.329523,26.913791,66.7397188,34.0336914,18.6310098,21.9700449,49.0854766,50.6210273
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.57,10.44,1.41,4.76,11.91,2.05,39.3682305,34.0846797,18.1449492,44.7772695,16.3559951,14.7485898,12.9035059,18.3264512,32.7549785
19.82,26.09,2.43,8.3,31.39,3.5,202.575578,204.767984,90.3637422,237.283984,111.899031,79.1242969,96.3555469,115.362,161.476813
32.35,40.41,4.11,11.52,46.76,7.39,346.267469,434.1235,187.003422,409.407719,243.104078,142.244844,193.908953,221.301516,280.177344
275.02,419.54,65.95,150.92,379.66,97,439.922094,627.267813,259.095188,527.291125,337.088125,184.290594,266.250469,297.902469,362.782063
291,453.15,67.9,155.2,398.12,97,508.260594,762.107563,313.971063,614.706313,412.161938,217.882844,324.509438,359.275281,425.6765
291,453.67,67.9,155.2,400.7,97,516.400563,791.088313,313.110313,625.204875,429.294625,221.765297,339.220125,372.700625,432.05925
278.61,423.59,67.34,153.3,389.7,97,453.316531,720.14475,266.633031,553.751063,392.428219,190.739359,310.767313,337.098156,385.996875
32.71,36.73,4.18,12.8,45.05,7.03,347.666094,571.46775,203.578234,433.501813,306.250281,147.056391,222.443047,270.46775,301.130719
25.51,36.71,5.12,12.56,40.46,7.07,201.594359,369.231781,114.036563,274.403344,179.281875,91.0727031,121.843953,179.299734,194.774672
10.31,14.97,2.23,5.04,16.18,3.17,33.4958672,104.267656,27.5560449,68.1027813,34.6365625,19.2104434,22.6662988,49.6188047,51.1750898
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.57,10.88,1.41,4.77,12.37,2.05,42.6569141,35.9014531,19.2749434,48.1807539,17.1985352,16.1048809,13.5271914,19.5643633,35.4555898
19.75,26,2.41,8.26,31.29,3.49,196.378,197.988094,87.3033203,229.951609,109.17625,76.8064766,93.3272422,111.697961,156.604313
31.92,39.88,4.05,11.37,46.15,7.29,346.609625,434.022281,188.667766,410.519219,242.125203,142.246531,193.451703,221.090172,281.385469
270.91,413.14,64.99,148.68,378.33,97,415.448031,604.897,246.723922,500.058656,325.096563,175.836281,257.344406,286.383531,345.096969
290.05,449.18,67.9,155.2,395.82,97,376.5925,581.808063,231.621563,457.032063,314.559375,161.973609,247.879453,274.868969,317.640938
290.55,449.33,67.9,155.2,398.18,97,456.234531,711.058188,279.391438,555.318938,384.863813,197.437281,302.593531,334.691969,385.313906
275.25,416.86,66.29,151.14,388.05,97,426.228094,677.495438,251.457906,519.962219,369.276156,178.703719,291.883219,317.918,361.531
32.94,37.2,4.31,12.97,45.37,7.22,330.1725,545.116875,194.795344,411.378469,292.164281,141.295141,218.25825,256.961766,286.771031
20.91,26.37,3.26,8.48,32.06,3.43,148.050047,259.047125,86.964125,189.968516,133.013781,66.0071172,99.7804297,122.847953,134.470828
10.03,13.96,2.06,4.4,16.08,2.58,32.9332578,56.0369258,20.1524844,40.7022383,30.4498379,14.617375,24.0128359,26.2537871,28.7898281
0,0,0,0,0,0,0.053226616,0.080138435,0,0.064825912,0,0.020495716,0.036450016,0,0.047345348
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.37,10.66,1.39,4.61,12.06,2.01,43.7829414,35.106293,18.7775332,49.1922617,16.5896465,16.2041191,13.0520967,19.2618594,36.0406133
19.73,26.46,2.61,8.52,31.53,3.78,211.427266,213.560422,93.441375,246.028109,117.07718,82.3347031,100.087914,119.834547,167.463547
31.12,39.04,3.99,11.17,45.11,7.17,341.60275,434.411344,186.97325,406.148625,242.217672,140.855438,193.636359,220.640281,277.427781
263.94,402.5,63.3,144.8,376.16,95.97,469.301594,677.38475,279.155844,565.044063,362.730469,197.739313,287.310188,320.911625,388.964875
286.34,441.61,67.9,155.2,393.89,97,504.983969,757.975938,310.421969,611.243625,408.940969,215.658438,323.25025,356.656,422.951125
64.22,95.07,14.68,34.26,101.55,21.96,481.734156,747.118,294.369438,583.85325,405.147844,207.3775,319.911,351.520719,406.025406
129.59,193.78,30.6,70.14,203.44,45.89,481.918906,765.371313,283.876094,587.521688,416.583281,202.64825,330.327094,360.035188,409.804844
42.77,59.29,8.28,23.46,66.31,13.27,371.041719,612.589125,217.346719,463.9845,325.590219,157.744125,239.56225,289.174406,322.877969
27.69,40.45,5.72,13.94,44.28,8.17,206.612547,378.778188,118.499367,281.104781,183.899391,93.9729766,125.476859,183.263172,198.585344
10.71,15.49,2.31,5.18,17.23,3.22,45.8908828,78.7819453,28.0860059,56.6679102,42.9359063,20.3289063,33.8062109,36.9220508,40.2287188
0,0,0,0,0,0,0.053131962,0.078982712,0,0.06458532,0,0.020359333,0.035870216,0,0.047106705
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.07,8.94,1.39,3.24,9.62,2.04,43.0339961,35.9483867,18.8853672,48.5280469,17.1810352,15.8821387,13.5196592,19.3709023,35.0988438
